文件名,目录,文件类型,扩展名,大小(KB),修改时间,关联文件,图片数量,备注,完整路径,云端链接
一元线性回归模型电子教案.docx,选择性必修三\第八章 成对数据的统计分析\8.2 一元线性回归模型及其应用,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.2 一元线性回归模型及其应用\一元线性回归模型电子教案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.2%20%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E5%8F%8A%E5%85%B6%E5%BA%94%E7%94%A8/%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E7%94%B5%E5%AD%90%E6%95%99%E6%A1%88.docx
一元线性回归模型电子教案.md,选择性必修三\第八章 成对数据的统计分析\8.2 一元线性回归模型及其应用,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.2 一元线性回归模型及其应用\一元线性回归模型电子教案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.2%20%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E5%8F%8A%E5%85%B6%E5%BA%94%E7%94%A8/%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E7%94%B5%E5%AD%90%E6%95%99%E6%A1%88.md
课时21871_8.2.1一元线性回归模型-8.2.1一元线性回归模型【微信公众号：全都要半糖 免费分享】.docx,选择性必修三\第八章 成对数据的统计分析\8.2 一元线性回归模型及其应用,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.2 一元线性回归模型及其应用\课时21871_8.2.1一元线性回归模型-8.2.1一元线性回归模型【微信公众号：全都要半糖 免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.2%20%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E5%8F%8A%E5%85%B6%E5%BA%94%E7%94%A8/%E8%AF%BE%E6%97%B621871_8.2.1%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B-8.2.1%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时21871_8.2.1一元线性回归模型-8.2.1一元线性回归模型【微信公众号：全都要半糖 免费分享】.md,选择性必修三\第八章 成对数据的统计分析\8.2 一元线性回归模型及其应用,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.2 一元线性回归模型及其应用\课时21871_8.2.1一元线性回归模型-8.2.1一元线性回归模型【微信公众号：全都要半糖 免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.2%20%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E5%8F%8A%E5%85%B6%E5%BA%94%E7%94%A8/%E8%AF%BE%E6%97%B621871_8.2.1%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B-8.2.1%E4%B8%80%E5%85%83%E7%BA%BF%E6%80%A7%E5%9B%9E%E5%BD%92%E6%A8%A1%E5%9E%8B%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
8.3 分类变量与列联表     导学案.docx,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\8.3 分类变量与列联表     导学案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/8.3%20%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8%20%20%20%20%20%E5%AF%BC%E5%AD%A6%E6%A1%88.docx
8.3 分类变量与列联表     导学案.md,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\8.3 分类变量与列联表     导学案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/8.3%20%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8%20%20%20%20%20%E5%AF%BC%E5%AD%A6%E6%A1%88.md
8.3 分类变量与列联表     教学设计.docx,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\8.3 分类变量与列联表     教学设计.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/8.3%20%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8%20%20%20%20%20%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1.docx
8.3 分类变量与列联表     教学设计.md,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\8.3 分类变量与列联表     教学设计.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/8.3%20%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8%20%20%20%20%20%E6%95%99%E5%AD%A6%E8%AE%BE%E8%AE%A1.md
8.3.2  独立性检验 教案.docx,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\8.3.2  独立性检验 教案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/8.3.2%20%20%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C%20%E6%95%99%E6%A1%88.docx
8.3.2  独立性检验 教案.md,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\8.3.2  独立性检验 教案.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/8.3.2%20%20%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C%20%E6%95%99%E6%A1%88.md
人教B版数学选修1-2《独立性检验》教案（一）.docx,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\人教B版数学选修1-2《独立性检验》教案（一）.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/%E4%BA%BA%E6%95%99B%E7%89%88%E6%95%B0%E5%AD%A6%E9%80%89%E4%BF%AE1-2%E3%80%8A%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C%E3%80%8B%E6%95%99%E6%A1%88%EF%BC%88%E4%B8%80%EF%BC%89.docx
人教B版数学选修1-2《独立性检验》教案（一）.md,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\人教B版数学选修1-2《独立性检验》教案（一）.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/%E4%BA%BA%E6%95%99B%E7%89%88%E6%95%B0%E5%AD%A6%E9%80%89%E4%BF%AE1-2%E3%80%8A%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C%E3%80%8B%E6%95%99%E6%A1%88%EF%BC%88%E4%B8%80%EF%BC%89.md
课时21874_8.3.1分类变量与列联表-8.3.1 分类变量与列联表【微信公众号：全都要半糖 免费分享】.docx,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\课时21874_8.3.1分类变量与列联表-8.3.1 分类变量与列联表【微信公众号：全都要半糖 免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/%E8%AF%BE%E6%97%B621874_8.3.1%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8-8.3.1%20%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时21874_8.3.1分类变量与列联表-8.3.1 分类变量与列联表【微信公众号：全都要半糖 免费分享】.md,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\课时21874_8.3.1分类变量与列联表-8.3.1 分类变量与列联表【微信公众号：全都要半糖 免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/%E8%AF%BE%E6%97%B621874_8.3.1%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8-8.3.1%20%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
课时21874_8.3.1分类变量与列联表-8.3.1分类变量与列联表【微信公众号：全都要半糖 免费分享】.docx,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\课时21874_8.3.1分类变量与列联表-8.3.1分类变量与列联表【微信公众号：全都要半糖 免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/%E8%AF%BE%E6%97%B621874_8.3.1%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8-8.3.1%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时21874_8.3.1分类变量与列联表-8.3.1分类变量与列联表【微信公众号：全都要半糖 免费分享】.md,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\课时21874_8.3.1分类变量与列联表-8.3.1分类变量与列联表【微信公众号：全都要半糖 免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/%E8%AF%BE%E6%97%B621874_8.3.1%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8-8.3.1%E5%88%86%E7%B1%BB%E5%8F%98%E9%87%8F%E4%B8%8E%E5%88%97%E8%81%94%E8%A1%A8%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
课时21875_8.3.2独立性检验-8.3.2.独立性检验【微信公众号：全都要半糖 免费分享】.docx,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\课时21875_8.3.2独立性检验-8.3.2.独立性检验【微信公众号：全都要半糖 免费分享】.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/%E8%AF%BE%E6%97%B621875_8.3.2%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C-8.3.2.%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.docx
课时21875_8.3.2独立性检验-8.3.2.独立性检验【微信公众号：全都要半糖 免费分享】.md,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验,Markdown文件,.md,0,,,0,概率与统计教案资源,选择性必修三\第八章 成对数据的统计分析\8.3 列联表与独立性检验\课时21875_8.3.2独立性检验-8.3.2.独立性检验【微信公众号：全都要半糖 免费分享】.md,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AB%E7%AB%A0%20%E6%88%90%E5%AF%B9%E6%95%B0%E6%8D%AE%E7%9A%84%E7%BB%9F%E8%AE%A1%E5%88%86%E6%9E%90/8.3%20%E5%88%97%E8%81%94%E8%A1%A8%E4%B8%8E%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C/%E8%AF%BE%E6%97%B621875_8.3.2%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C-8.3.2.%E7%8B%AC%E7%AB%8B%E6%80%A7%E6%A3%80%E9%AA%8C%E3%80%90%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E5%85%A8%E9%83%BD%E8%A6%81%E5%8D%8A%E7%B3%96%20%E5%85%8D%E8%B4%B9%E5%88%86%E4%BA%AB%E3%80%91.md
6.1分类加法计数原理与分步乘法计数原理(1)导学案.docx,选择性必修三\第六章 计数原理\6.1 分类加法计数原理与分步乘法计数原理,原文件,.docx,0,,,0,概率与统计教案资源,选择性必修三\第六章 计数原理\6.1 分类加法计数原理与分步乘法计数原理\6.1分类加法计数原理与分步乘法计数原理(1)导学案.docx,https://math-1415627924.cos.ap-guangzhou.myqcloud.com/math-teaching-resources/03-%E6%A6%82%E7%8E%87%E4%B8%8E%E7%BB%9F%E8%AE%A1/01-%E6%95%99%E6%A1%88/%E9%80%89%E6%8B%A9%E6%80%A7%E5%BF%85%E4%BF%AE%E4%B8%89/%E7%AC%AC%E5%85%AD%E7%AB%A0%20%E8%AE%A1%E6%95%B0%E5%8E%9F%E7%90%86/6.1%20%E5%88%86%E7%B1%BB%E5%8A%A0%E6%B3%95%E8%AE%A1%E6%95%B0%E5%8E%9F%E7%90%86%E4%B8%8E%E5%88%86%E6%AD%A5%E4%B9%98%E6%B3%95%E8%AE%A1%E6%95%B0%E5%8E%9F%E7%90%86/6.1%E5%88%86%E7%B1%BB%E5%8A%A0%E6%B3%95%E8%AE%A1%E6%95%B0%E5%8E%9F%E7%90%86%E4%B8%8E%E5%88%86%E6%AD%A5%E4%B9%98%E6%B3%95%E8%AE%A1%E6%95%B0%E5%8E%9F%E7%90%86%281%29%E5%AF%BC%E5%AD%A6%E6%A1%88.docx
